"STATION","NAME","DATE","ACMH","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-04-26",,"0.00","0.0","0.0",,"68","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-04-27",,"0.00","0.0","0.0",,"83","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-04-28",,"0.08","0.0","0.0",,"64","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-04-29",,"0.04","0.0","0.0",,"70","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-04-30",,"0.78","0.0","0.0",,"58","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-01",,"0.05","0.0","0.0",,"58","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-02",,"0.13","0.0","0.0",,"57","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-03",,"0.00","0.0","0.0",,"67","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-04",,"0.00","0.0","0.0",,"67","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-05",,"0.00","0.0","0.0",,"68","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-06",,"0.00","0.0","0.0",,"72","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-07",,"0.00","0.0","0.0",,"75","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-08",,"0.00","0.0","0.0",,"80","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-09",,"0.00","0.0","0.0",,"82","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-10",,"0.00","0.0","0.0",,"76","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-11",,"0.25","0.0","0.0",,"67","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-12",,"0.00","0.0","0.0",,"60","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-13",,"0.01","0.0","0.0",,"68","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-14",,"0.25","0.0","0.0",,"66","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-15",,"0.00","0.0","0.0",,"61","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-16",,"0.00","0.0","0.0",,"64","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-17",,"0.00","0.0","0.0",,"62","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-18",,"0.02","0.0","0.0",,"56","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-19",,"0.00","0.0","0.0",,"62","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-20",,"0.00","0.0","0.0",,"67","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-21",,"0.00","0.0","0.0",,"72","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-22",,"0.00","0.0","0.0",,"63","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-23",,"0.00","0.0","0.0",,"67","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-24",,"0.00","0.0","0.0",,"69","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-25",,"0.00","0.0","0.0",,"58","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-26",,"0.00","0.0","0.0",,"59","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-27",,"0.00","0.0","0.0",,"59","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-28",,"0.00","0.0","0.0",,"64","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-29",,"0.23","0.0","0.0",,"66","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-30",,"0.93","0.0","0.0",,"63","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-05-31",,"0.00","0.0","0.0",,"62","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-01",,"0.00","0.0","0.0",,"61","48",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-02",,"0.00","0.0","0.0",,"68","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-03",,"0.00","0.0","0.0",,"74","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-04",,"0.00","0.0","0.0",,"80","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-05",,"0.00","0.0","0.0",,"67","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-06",,"0.00","0.0","0.0",,"66","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-07",,"0.00","0.0","0.0",,"75","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-08",,"0.03","0.0","0.0",,"61","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-09",,"0.00","0.0","0.0",,"62","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-10",,"0.00","0.0","0.0",,"68","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-11",,"0.00","0.0","0.0",,"77","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-12",,"0.00","0.0","0.0",,"77","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-13",,"0.00","0.0","0.0",,"73","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-14",,"0.00","0.0","0.0",,"73","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-15",,"0.00","0.0","0.0",,"62","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-16",,"0.00","0.0","0.0",,"63","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-17",,"0.00","0.0","0.0",,"69","48",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-18",,"0.00","0.0","0.0",,"73","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-19",,"0.00","0.0","0.0",,"78","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-20",,"0.01","0.0","0.0",,"64","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-21",,"0.00","0.0","0.0",,"67","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-22",,"0.00","0.0","0.0",,"68","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-23",,"0.00","0.0","0.0",,"71","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-24",,"0.00","0.0","0.0",,"75","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-25",,"0.00","0.0","0.0",,"79","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-26",,"0.00","0.0","0.0",,"83","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-27",,"0.00","0.0","0.0",,"79","59",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-28",,"0.00","0.0","0.0",,"82","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-29",,"0.00","0.0","0.0",,"87","61",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-06-30",,"0.00","0.0","0.0",,"84","62",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-01",,"0.00","0.0","0.0",,"78","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-02",,"0.00","0.0","0.0",,"69","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-03",,"0.00","0.0","0.0",,"73","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-04",,"0.03","0.0","0.0",,"64","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-05",,"0.05","0.0","0.0",,"63","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-06",,"0.00","0.0","0.0",,"65","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-07",,"0.00","0.0","0.0",,"69","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-08",,"0.00","0.0","0.0",,"65","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-09",,"0.07","0.0","0.0",,"63","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-10",,"0.00","0.0","0.0",,"76","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-11",,"0.00","0.0","0.0",,"80","59",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-12",,"0.00","0.0","0.0",,"79","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-13",,"0.00","0.0","0.0",,"83","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-14",,"0.00","0.0","0.0",,"81","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-15",,"0.10","0.0","0.0",,"73","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-16",,"0.00","0.0","0.0",,"68","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-17",,"0.00","0.0","0.0",,"75","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-18",,"0.08","0.0","0.0",,"77","59",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-19",,"0.00","0.0","0.0",,"69","59",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-20",,"0.00","0.0","0.0",,"76","59",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-21",,"0.00","0.0","0.0",,"79","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-22",,"0.00","0.0","0.0",,"66","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-23",,"0.02","0.0","0.0",,"75","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-24",,"0.00","0.0","0.0",,"77","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-25",,"0.00","0.0","0.0",,"73","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-26",,"0.00","0.0","0.0",,"81","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-27",,"0.00","0.0","0.0",,"75","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-28",,"0.00","0.0","0.0",,"76","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-29",,"0.00","0.0","0.0",,"76","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-30",,"0.00","0.0","0.0",,"74","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-07-31",,"0.02","0.0","0.0",,"71","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-01",,"0.00","0.0","0.0",,"75","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-02",,"0.00","0.0","0.0",,"76","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-03",,"0.00","0.0","0.0",,"81","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-04",,"0.00","0.0","0.0",,"81","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-05",,"0.00","0.0","0.0",,"72","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-06",,"0.00","0.0","0.0",,"77","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-07",,"0.00","0.0","0.0",,"83","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-08",,"0.00","0.0","0.0",,"83","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-09",,"0.00","0.0","0.0",,"84","60",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-10",,"0.00","0.0","0.0",,"67","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-11",,"0.00","0.0","0.0",,"77","61",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-12",,"0.07","0.0","0.0",,"65","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-13",,"0.18","0.0","0.0",,"66","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-14",,"0.12","0.0","0.0",,"69","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-15",,"0.00","0.0","0.0",,"65","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-16",,"0.00","0.0","0.0",,"70","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-17",,"0.00","0.0","0.0",,"74","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-18",,"0.00","0.0","0.0",,"76","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-19",,"0.00","0.0","0.0",,"76","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-20",,"0.00","0.0","0.0",,"71","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-21",,"0.00","0.0","0.0",,"73","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-22",,"0.00","0.0","0.0",,"84","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-23",,"0.00","0.0","0.0",,"82","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-24",,"0.00","0.0","0.0",,"83","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-25",,"0.00","0.0","0.0",,"83","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-26",,"0.00","0.0","0.0",,"74","60",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-27",,"0.00","0.0","0.0",,"80","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-28",,"0.00","0.0","0.0",,"76","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-29",,"0.00","0.0","0.0",,"79","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-30",,"0.00","0.0","0.0",,"85","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-08-31",,"0.00","0.0","0.0",,"87","61",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-01",,"0.00","0.0","0.0",,"87","61",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-02",,"0.02","0.0","0.0",,"67","60",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-03",,"0.00","0.0","0.0",,"73","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-04",,"0.00","0.0","0.0",,"74","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-05",,"0.00","0.0","0.0",,"80","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-06",,"0.00","0.0","0.0",,"80","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-07",,"0.00","0.0","0.0",,"74","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-08",,"0.00","0.0","0.0",,"70","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-09",,"0.00","0.0","0.0",,"78","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-10",,"0.00","0.0","0.0",,"81","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-11",,"0.00","0.0","0.0",,"63","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-12",,"0.02","0.0","0.0",,"63","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-13",,"0.11","0.0","0.0",,"68","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-14",,"0.37","0.0","0.0",,"63","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-15",,"0.03","0.0","0.0",,"67","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-16",,"0.00","0.0","0.0",,"65","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-17",,"0.00","0.0","0.0",,"73","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-18",,"0.00","0.0","0.0",,"73","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-19",,"0.00","0.0","0.0",,"79","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-20",,"0.00","0.0","0.0",,"83","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-21",,"0.00","0.0","0.0",,"79","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-22",,"0.00","0.0","0.0",,"80","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-23",,"0.00","0.0","0.0",,"79","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-24",,"0.00","0.0","0.0",,"64","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-25",,"0.06","0.0","0.0",,"63","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-26",,"0.03","0.0","0.0",,"67","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-27",,"0.00","0.0","0.0",,"66","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-28",,"0.00","0.0","0.0",,"70","48",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-29",,"0.00","0.0","0.0",,"76","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-09-30",,"0.00","0.0","0.0",,"78","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-01",,"0.00","0.0","0.0",,"87","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-02",,"0.00","0.0","0.0",,"67","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-03",,"0.00","0.0","0.0",,"71","59",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-04",,"0.00","0.0","0.0",,"69","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-05",,"0.00","0.0","0.0",,"70","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-06",,"0.00","0.0","0.0",,"73","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-07",,"0.00","0.0","0.0",,"74","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-08",,"0.00","0.0","0.0",,"66","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-09",,"0.00","0.0","0.0",,"71","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-10",,"0.00","0.0","0.0",,"75","48",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-11",,"0.00","0.0","0.0",,"73","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-12",,"0.00","0.0","0.0",,"68","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-13",,"0.00","0.0","0.0",,"65","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-14",,"0.06","0.0","0.0",,"57","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-15",,"0.00","0.0","0.0",,"62","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-16",,"0.00","0.0","0.0",,"63","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-17",,"0.00","0.0","0.0",,"61","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-18",,"0.00","0.0","0.0",,"61","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-19",,"0.00","0.0","0.0",,"65","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-20",,"0.00","0.0","0.0",,"70","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-21",,"0.00","0.0","0.0",,"67","41",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-22",,"0.00","0.0","0.0",,"62","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-23",,"0.00","0.0","0.0",,"57","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-24",,"0.00","0.0","0.0",,"56","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-25",,"0.00","0.0","0.0",,"61","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-26",,"0.00","0.0","0.0",,"59","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-27",,"0.00","0.0","0.0",,"56","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-28",,"0.00","0.0","0.0",,"59","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-29",,"0.00","0.0","0.0",,"67","48",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-30",,"0.04","0.0","0.0",,"65","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-10-31",,"0.18","0.0","0.0",,"59","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-11-01",,"0.06","0.0","0.0",,"56","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-11-02",,"0.00","0.0","0.0",,"54","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-11-03",,"0.00","0.0","0.0",,"58","48",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-11-04",,"0.00","0.0","0.0",,"56","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-11-05",,"0.00","0.0","0.0",,"61","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-11-06",,"0.00","0.0","0.0",,"54","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-11-07",,"0.00","0.0","0.0",,"60","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-11-08",,"0.00","0.0","0.0",,"62","48",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","1987-11-09",,"0.10","0.0","0.0",,"64","50",
